#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2017,3,29,11,20,77,4.5,5.6,99,99,99,999,1014.6,23.3,25.8,21.9,99,99
2017,3,29,11,30,77,4.6,5.6,99,99,99,999,1014.7,23.5,25.8,22,99,99
2017,3,29,11,40,80,4.3,5.7,1.33,9.09,6.01,78,1014.8,23.6,25.8,22,99,99
2017,3,29,11,50,66,4.2,5.4,99,99,99,999,1014.9,23.6,25.8,21.8,99,99
2017,3,29,12,0,67,3.8,4.9,99,99,99,999,1015,23.6,25.8,21.7,99,99
2017,3,29,12,10,75,4.1,5.5,99,99,99,999,1015.1,23.8,25.8,21.8,99,99
2017,3,29,12,20,71,4.9,5.9,99,99,99,999,1015.2,23.8,25.8,22.1,99,99
2017,3,29,12,30,70,5.2,6.6,99,99,99,999,1015.3,23.8,25.8,22.1,99,99
2017,3,29,12,40,75,6.1,7.3,1.3,9.09,5.95,62,1015.4,23.8,25.8,22,99,99
2017,3,29,12,50,80,6.1,7.8,99,99,99,999,1015.4,23.5,25.8,21.8,99,99
2017,3,29,13,0,87,5,6.1,99,99,99,999,1015.4,23.7,25.8,22.3,99,99
2017,3,29,13,10,94,5.5,6.9,99,99,99,999,1015.4,23.8,25.8,21.9,99,99
2017,3,29,13,20,92,5.9,7.2,99,99,99,999,1015.4,23.8,25.8,21.9,99,99
2017,3,29,13,30,92,5.1,7,99,99,99,999,1015.4,23.6,25.8,21.9,99,99
2017,3,29,13,40,94,5.7,7.1,1.28,6.67,5.78,103,1015.5,23.6,25.8,21.9,99,99
2017,3,29,13,50,86,4.6,5.8,99,99,99,999,1015.5,23.4,25.8,22,99,99
2017,3,29,14,0,73,4.2,5.5,99,99,99,999,1015.5,23.3,25.8,21.6,99,99
2017,3,29,14,10,68,3.6,5.3,99,99,99,999,1015.4,23.5,25.8,21.5,99,99
2017,3,29,14,20,86,4.3,5.8,99,99,99,999,1015.4,24,25.8,21.3,99,99
2017,3,29,14,30,100,4.7,6.8,99,99,99,999,1015.4,24.3,25.8,21.4,99,99
2017,3,29,14,40,105,5,6.6,1.32,9.09,5.78,65,1015.3,24.3,25.8,21.6,99,99
2017,3,29,14,50,106,3.8,5,99,99,99,999,1015.3,24.2,25.9,21.6,99,99
2017,3,29,15,0,108,3.8,5.3,99,99,99,999,1015.2,24.4,25.9,22,99,99
2017,3,29,15,10,97,4.7,6.3,99,99,99,999,1015.1,24.1,25.9,21.8,99,99
2017,3,29,15,20,118,4.5,6.1,99,99,99,999,1015.1,23.9,25.9,21.4,99,99
2017,3,29,15,30,129,5.4,6.9,99,99,99,999,1015.1,23.6,25.9,21.8,99,99
2017,3,29,15,40,110,5.4,7.3,1.41,7.14,5.93,106,1014.9,23.1,25.9,21.7,99,99
2017,3,29,15,50,112,3.8,6,99,99,99,999,1014.6,23,25.9,21.5,99,99
2017,3,29,16,0,138,2.9,4.1,99,99,99,999,1014.5,23.4,25.9,21.9,99,99
2017,3,29,16,10,159,2.9,4.8,99,99,99,999,1014.3,23.6,25.9,22,99,99
2017,3,29,16,20,159,5.4,7.4,99,99,99,999,1014.1,23.7,25.9,21.6,99,99
2017,3,29,16,30,136,6.6,8.2,99,99,99,999,1014,24,25.9,21.3,99,99
2017,3,29,16,40,139,5.9,7.7,1.37,6.25,5.82,106,1013.8,24.1,25.9,21.6,99,99
2017,3,29,16,50,148,5.4,7.7,99,99,99,999,1013.7,24.1,25.9,21.9,99,99
2017,3,29,17,0,163,5.4,7.5,99,99,99,999,1013.5,23.8,25.9,21.4,99,99
2017,3,29,17,10,162,4.5,5.7,99,99,99,999,1013.3,23.9,25.9,21.4,99,99
2017,3,29,17,20,167,4.3,5.3,99,99,99,999,1013.2,23.9,25.9,21.4,99,99
2017,3,29,17,30,169,4.3,5.5,99,99,99,999,1013.2,24.1,25.9,21.5,99,99
2017,3,29,17,40,169,4.7,6,1.3,6.67,5.64,107,1012.9,24.1,25.9,21.6,99,99
2017,3,29,17,50,167,4.6,5.8,99,99,99,999,1012.9,24.1,25.9,21.4,99,99
2017,3,29,18,0,165,4.1,5.6,99,99,99,999,1012.7,24.2,25.9,21.6,99,99
2017,3,29,18,10,163,4.6,5.8,99,99,99,999,1012.5,24.3,25.9,21.4,99,99
2017,3,29,18,20,166,3.5,4.9,99,99,99,999,1012.4,24.4,25.9,21.4,99,99
2017,3,29,18,30,173,3.5,4.8,99,99,99,999,1012.4,24.6,26,21.2,99,99
2017,3,29,18,40,169,2.7,4.2,1.21,7.69,5.49,106,1012.4,24.8,25.9,21,99,99
2017,3,29,18,50,150,6.1,7.6,99,99,99,999,1012.2,24.8,26,20.9,99,99
2017,3,29,19,0,162,6.7,8.6,99,99,99,999,1012.1,24.5,26,21.4,99,99
2017,3,29,19,10,157,7.3,9.6,99,99,99,999,1012.1,24.2,25.9,21.2,99,99
2017,3,29,19,20,168,7,8.9,99,99,99,999,1012.1,24.1,25.9,21.1,99,99
2017,3,29,19,30,190,5.6,7.2,99,99,99,999,1012.2,23.7,25.9,21.1,99,99
2017,3,29,19,40,191,2.7,5.6,1.27,7.14,5.34,102,1012.3,24.1,25.9,20.7,99,99
2017,3,29,19,50,183,5.5,6.8,99,99,99,999,1012.3,24.1,25.9,21.3,99,99
2017,3,29,20,0,189,4.2,5.5,99,99,99,999,1012.4,23.9,25.9,21.3,99,99
2017,3,29,20,10,189,4,4.9,99,99,99,999,1012.2,24,25.9,21.2,99,99
2017,3,29,20,20,193,3.7,4.9,99,99,99,999,1012.2,24.1,25.9,21.3,99,99
2017,3,29,20,30,205,3.1,4.8,99,99,99,999,1012.3,24.2,25.9,21.4,99,99
2017,3,29,20,40,218,2.4,3.4,1.4,7.14,5.88,107,1012.3,24.4,25.9,21.4,99,99
2017,3,29,20,50,218,2,3,99,99,99,999,1012.4,24.5,25.9,21.6,99,99
2017,3,29,21,0,205,1.4,2.4,99,99,99,999,1012.3,24.5,25.9,21.4,99,99
2017,3,29,21,10,204,1.4,2.3,99,99,99,999,1012.4,24.6,25.9,21.5,99,99
2017,3,29,21,20,214,0.6,1.8,99,99,99,999,1012.4,24.6,25.9,21.4,99,99
2017,3,29,21,30,129,1.7,7.1,99,99,99,999,1012.6,24.7,25.9,21.4,99,99
2017,3,29,21,40,86,3.8,7,1.39,7.69,5.86,87,1012.7,23.7,25.9,20.8,99,99
2017,3,29,21,50,31,2.1,3.7,99,99,99,999,1012.7,23.6,25.9,21,99,99
2017,3,29,22,0,23,2.3,3.4,99,99,99,999,1012.7,23.9,25.9,20.9,99,99
2017,3,29,22,10,51,1,2.2,99,99,99,999,1013,24.3,25.9,20.8,99,99
2017,3,29,22,20,202,1.9,3.2,99,99,99,999,1013.1,24.5,25.9,20.9,99,99
2017,3,29,22,30,201,1.3,2.4,99,99,99,999,1013.2,24.6,25.9,21.1,99,99
2017,3,29,22,40,150,1.5,2.8,1.25,6.67,5.71,106,1013.3,24.7,25.9,21.3,99,99
2017,3,29,22,50,135,4,6.3,99,99,99,999,1013.5,24.7,25.9,21.3,99,99
2017,3,29,23,0,124,5.7,7.4,99,99,99,999,1013.5,24.2,25.9,21.1,99,99
2017,3,29,23,10,114,6.2,7.4,99,99,99,999,1013.5,23.9,25.9,21.2,99,99
2017,3,29,23,20,109,6.2,7.7,99,99,99,999,1013.7,24,25.9,21.4,99,99
2017,3,29,23,30,108,5.7,7.3,99,99,99,999,1013.8,24.1,25.9,21.2,99,99
2017,3,29,23,40,97,3.1,4.6,1.17,9.09,5.47,71,1013.9,24.2,25.9,20.9,99,99
2017,3,29,23,50,124,1.7,2.8,99,99,99,999,1013.9,24.2,25.9,21,99,99
2017,3,30,0,0,159,1.3,2,99,99,99,999,1013.9,24.3,25.9,21.1,99,99
2017,3,30,0,10,189,1.3,2.8,99,99,99,999,1013.9,24.5,25.9,21.3,99,99
2017,3,30,0,20,200,1.6,2.5,99,99,99,999,1013.9,24.5,25.9,21.2,99,99
2017,3,30,0,30,182,2.1,3,99,99,99,999,1013.9,24.6,25.9,21.2,99,99
2017,3,30,0,40,164,2.1,2.9,1.26,7.69,5.85,95,1013.9,24.7,25.9,21.4,99,99
2017,3,30,0,50,147,2.3,3,99,99,99,999,1014.1,24.7,25.9,21.5,99,99
2017,3,30,1,0,143,2.5,3.7,99,99,99,999,1014.1,24.7,25.9,21.6,99,99
2017,3,30,1,10,155,2.2,3.7,99,99,99,999,1014.2,24.7,25.9,21.4,99,99
2017,3,30,1,20,148,1.6,2.4,99,99,99,999,1014.2,24.8,25.9,21.2,99,99
2017,3,30,1,30,160,1,1.9,99,99,99,999,1014.2,24.9,25.9,21.5,99,99
2017,3,30,1,40,150,1.1,1.7,1.22,7.14,5.78,101,1014.3,24.9,25.9,21.4,99,99
2017,3,30,1,50,135,1.4,2,99,99,99,999,1014.3,24.9,25.9,21.4,99,99
2017,3,30,2,0,132,1.9,2.5,99,99,99,999,1014.4,25,25.9,21.3,99,99
2017,3,30,2,10,119,1.7,2.3,99,99,99,999,1014.4,25.1,25.9,21.2,99,99
2017,3,30,2,20,119,2.2,3.4,99,99,99,999,1014.3,25.2,25.9,21.2,99,99
2017,3,30,2,30,120,2.5,3,99,99,99,999,1014.4,25.3,25.9,21.1,99,99
2017,3,30,2,40,118,2.4,3.2,1.2,8.33,5.88,79,1014.4,25.3,25.9,21,99,99
2017,3,30,2,50,119,2.4,3,99,99,99,999,1014.4,25.3,25.9,21.1,99,99
2017,3,30,3,0,131,2.6,3.3,99,99,99,999,1014.3,25.3,25.9,21.3,99,99
2017,3,30,3,10,135,2.4,3.3,99,99,99,999,1014.4,25.3,25.9,21.6,99,99
2017,3,30,3,20,136,2.2,3.3,99,99,99,999,1014.3,25.2,25.9,21.8,99,99
2017,3,30,3,30,133,2.1,3,99,99,99,999,1014.3,25.1,25.9,21.7,99,99
2017,3,30,3,40,133,2.1,2.8,1.29,7.14,6.08,102,1014.2,25.2,25.9,21.9,99,99
2017,3,30,3,50,129,2.1,2.7,99,99,99,999,1014.1,25.2,25.9,22,99,99
2017,3,30,4,0,130,2,2.7,99,99,99,999,1014,25.1,25.9,21.9,99,99
2017,3,30,4,10,128,1.9,2.6,99,99,99,999,1013.8,25.1,25.9,22,99,99
2017,3,30,4,20,129,1.6,2.3,99,99,99,999,1013.8,25.1,25.9,22.1,99,99
2017,3,30,4,30,128,1.5,2,99,99,99,999,1013.7,25.1,25.9,22.1,99,99
2017,3,30,4,40,125,1.4,2.2,1.33,19.05,6.51,28,1013.6,25.1,25.9,22.1,99,99
2017,3,30,4,50,122,1.5,2.2,99,99,99,999,1013.5,25.1,25.9,22.2,99,99
2017,3,30,5,0,121,1.5,2.2,99,99,99,999,1013.2,25.1,25.9,22.2,99,99
2017,3,30,5,10,105,1.3,2,99,99,99,999,1013.2,25.1,25.9,22.2,99,99
2017,3,30,5,20,108,1.4,2.8,99,99,99,999,1013.1,25.1,25.9,22.3,99,99
2017,3,30,5,30,129,1.9,2.7,99,99,99,999,1013,25.1,25.9,22.1,99,99
2017,3,30,5,40,109,1.6,2.3,1.38,19.05,6.88,39,1013,25.2,25.9,22.2,99,99
2017,3,30,5,50,100,1.8,2.4,99,99,99,999,1012.8,25.2,25.9,22.2,99,99
2017,3,30,6,0,100,2.2,3,99,99,99,999,1012.8,25.2,25.9,22.3,99,99
2017,3,30,6,10,107,2,2.6,99,99,99,999,1012.8,25.2,25.9,22.2,99,99
2017,3,30,6,20,105,2,2.7,99,99,99,999,1012.7,25.2,25.9,22.2,99,99
2017,3,30,6,30,108,2,2.9,99,99,99,999,1012.6,25.2,25.9,22.3,99,99
2017,3,30,6,40,113,2.2,3.2,1.5,19.05,7.41,63,1012.4,25.2,25.9,22.3,99,99
2017,3,30,6,50,120,2.6,3.3,99,99,99,999,1012.4,25.1,25.8,22.1,99,99
2017,3,30,7,0,117,2,3.1,99,99,99,999,1012.4,25.2,25.8,22.3,99,99
2017,3,30,7,10,104,2,2.8,99,99,99,999,1012.3,25.2,25.9,22.3,99,99
2017,3,30,7,20,123,1.8,2.4,99,99,99,999,1012.4,25.1,25.8,22.2,99,99
2017,3,30,7,30,140,2.3,3.4,99,99,99,999,1012.4,25.1,25.8,22.3,99,99
2017,3,30,7,40,151,3.3,4.2,1.54,19.05,7.82,32,1012.4,25,25.8,22,99,99
2017,3,30,7,50,146,3.1,4.2,99,99,99,999,1012.4,25,25.8,22,99,99
2017,3,30,8,0,138,3.5,4.4,99,99,99,999,1012.4,25,25.8,22.1,99,99
2017,3,30,8,10,145,3.6,4.6,99,99,99,999,1012.5,25,25.8,21.9,99,99
2017,3,30,8,20,149,3.2,4,99,99,99,999,1012.5,25,25.8,22,99,99
2017,3,30,8,30,154,3.1,4.1,99,99,99,999,1012.6,25,25.8,22.2,99,99
2017,3,30,8,40,154,2.9,3.9,1.75,17.39,8.19,45,1012.7,24.9,25.8,22.2,99,99
2017,3,30,8,50,148,3.3,4.2,99,99,99,999,1012.8,25,25.8,22.3,99,99
2017,3,30,9,0,143,3.2,4.5,99,99,99,999,1012.9,25,25.8,22.1,99,99
2017,3,30,9,10,123,3.3,4.2,99,99,99,999,1013,25.1,25.8,22.2,99,99
2017,3,30,9,20,116,3.9,5.4,99,99,99,999,1013.2,25.2,25.8,22,99,99
2017,3,30,9,30,109,4.4,5.5,99,99,99,999,1013.2,25.3,25.8,21.6,99,99
2017,3,30,9,40,110,4.6,5.8,2.08,17.39,9.43,27,1013.3,25.3,25.8,21.5,99,99
2017,3,30,9,50,111,4.6,5.6,99,99,99,999,1013.3,25.3,25.8,21.7,99,99
2017,3,30,10,0,114,4.6,6.1,99,99,99,999,1013.5,25.3,25.8,21.6,99,99
2017,3,30,10,10,116,4.4,5.7,99,99,99,999,1013.6,25.4,25.8,21.4,99,99
2017,3,30,10,20,119,4.5,5.3,99,99,99,999,1013.7,25.4,25.8,21.3,99,99
2017,3,30,10,30,118,4.3,5.2,99,99,99,999,1013.9,25.5,25.8,21.2,99,99
2017,3,30,10,40,117,4.2,5.1,1.74,17.39,8.19,18,1014.1,25.5,25.8,21,99,99
2017,3,30,10,50,114,4.1,5.1,99,99,99,999,1014.1,25.5,25.8,21.1,99,99
2017,3,30,11,0,118,4.2,5.1,99,99,99,999,1014.3,25.5,25.8,21.1,99,99
2017,3,30,11,10,119,4.2,5.1,99,99,99,999,1014.4,25.5,25.8,21,99,99
2017,3,30,11,20,117,4.2,4.9,99,99,99,999,1014.5,25.6,25.8,21.2,99,99
2017,3,30,11,30,116,4,5.1,99,99,99,999,1014.8,25.5,25.8,21.3,99,99
2017,3,30,11,40,118,4.1,5.1,2.15,17.39,9.26,32,1014.9,25.5,25.8,20.9,99,99
2017,3,30,11,50,117,3.7,5,99,99,99,999,1015.1,25.6,25.8,21.2,99,99
2017,3,30,12,0,115,3.6,4.5,99,99,99,999,1015.3,25.7,25.8,21.3,99,99
2017,3,30,12,10,113,3.8,5.1,99,99,99,999,1015.4,25.7,25.8,21.3,99,99
2017,3,30,12,20,113,3.8,5,99,99,99,999,1015.5,25.7,25.8,21.3,99,99
2017,3,30,12,30,118,3.7,4.8,99,99,99,999,1015.6,25.7,25.8,21.3,99,99
2017,3,30,12,40,116,3.7,4.8,1.99,17.39,9.09,52,1015.6,25.7,25.9,21.4,99,99
2017,3,30,12,50,110,3.4,4.4,99,99,99,999,1015.7,25.7,25.9,21.5,99,99
2017,3,30,13,0,105,3.5,4.4,99,99,99,999,1015.6,25.8,25.9,21.5,99,99
2017,3,30,13,10,110,3.6,4.5,99,99,99,999,1015.6,25.8,25.9,21.3,99,99
2017,3,30,13,20,109,3.4,4.5,99,99,99,999,1015.6,25.8,25.9,21.4,99,99
2017,3,30,13,30,104,3.2,4.4,99,99,99,999,1015.7,25.9,25.9,21.6,99,99
2017,3,30,13,40,108,3.3,4.4,2.25,17.39,10.11,28,1015.6,25.9,26,21.4,99,99
2017,3,30,13,50,112,3.7,4.7,99,99,99,999,1015.6,25.9,26,21.4,99,99
2017,3,30,14,0,114,3.7,4.7,99,99,99,999,1015.6,25.9,26,21.5,99,99
2017,3,30,14,10,106,3.9,4.9,99,99,99,999,1015.5,25.9,26,21.6,99,99
2017,3,30,14,20,105,4.1,5.3,99,99,99,999,1015.4,25.9,26.1,21.8,99,99
2017,3,30,14,30,108,4.9,6.3,99,99,99,999,1015.3,25.9,26.1,21.9,99,99
2017,3,30,14,40,102,5.5,6.7,2.01,16,8.89,21,1015.2,25.8,26.1,22,99,99
2017,3,30,14,50,106,5.6,6.8,99,99,99,999,1015.2,25.8,26.1,22,99,99
2017,3,30,15,0,101,5.7,6.8,99,99,99,999,1015.2,25.7,26.1,22,99,99
2017,3,30,15,10,102,5.7,7.1,99,99,99,999,1015.1,25.7,26.1,22.1,99,99
2017,3,30,15,20,105,5.9,7,99,99,99,999,1015,25.7,26.1,22,99,99
2017,3,30,15,30,105,6,7.4,99,99,99,999,1014.9,25.7,26.1,22,99,99
2017,3,30,15,40,108,5.7,6.9,2.19,17.39,9.38,51,1014.8,25.7,26.1,22.1,99,99
2017,3,30,15,50,107,5.5,6.6,99,99,99,999,1014.7,25.7,26.1,22.1,99,99
2017,3,30,16,0,104,4.9,6.1,99,99,99,999,1014.7,25.7,26.1,22.1,99,99
2017,3,30,16,10,104,5.1,6,99,99,99,999,1014.6,25.8,26.1,22.4,99,99
2017,3,30,16,20,102,5.1,6.3,99,99,99,999,1014.5,25.7,26.1,22.3,99,99
2017,3,30,16,30,105,5.1,6.3,99,99,99,999,1014.4,25.7,26.2,22.3,99,99
2017,3,30,16,40,116,5,6,2.15,16,9.49,44,1014.2,25.7,26.2,22.1,99,99
2017,3,30,16,50,112,4.9,5.9,99,99,99,999,1014.2,25.7,26.2,22.1,99,99
2017,3,30,17,0,113,4.6,5.8,99,99,99,999,1014.1,25.7,26.2,22,99,99
2017,3,30,17,10,114,4.6,5.5,99,99,99,999,1014,25.7,26.3,21.9,99,99
2017,3,30,17,20,119,4.8,5.9,99,99,99,999,1013.8,25.8,26.3,21.9,99,99
2017,3,30,17,30,121,4.9,5.6,99,99,99,999,1013.7,25.8,26.3,21.9,99,99
2017,3,30,17,40,125,4.9,5.9,2.37,17.39,10.1,40,1013.7,25.8,26.3,21.7,99,99
2017,3,30,17,50,127,4.8,6,99,99,99,999,1013.7,25.9,26.3,21.5,99,99
2017,3,30,18,0,125,5,6.1,99,99,99,999,1013.4,25.9,26.3,21.5,99,99
2017,3,30,18,10,126,4.9,6.3,99,99,99,999,1013.4,25.9,26.3,21.6,99,99
2017,3,30,18,20,128,4.6,5.7,99,99,99,999,1013.4,26,26.3,21.6,99,99
2017,3,30,18,30,129,4.6,5.6,99,99,99,999,1013.3,26,26.3,21.5,99,99
2017,3,30,18,40,135,4.7,6,2.52,17.39,10.56,37,1013.2,26,26.3,21.6,99,99
2017,3,30,18,50,140,4.6,5.9,99,99,99,999,1013.3,26,26.3,21.7,99,99
2017,3,30,19,0,140,4.9,6.3,99,99,99,999,1013.1,26,26.3,21.6,99,99
2017,3,30,19,10,136,4.4,5.6,99,99,99,999,1013,26,26.3,21.9,99,99
2017,3,30,19,20,140,4.7,6.1,99,99,99,999,1013.1,26,26.3,21.7,99,99
2017,3,30,19,30,135,4,5.4,99,99,99,999,1013.1,26,26.3,21.6,99,99
2017,3,30,19,40,125,3.8,4.8,2.47,16,10.55,33,1013,26,26.3,21.4,99,99
2017,3,30,19,50,129,3.7,4.8,99,99,99,999,1013,26.1,26.3,21.6,99,99
2017,3,30,20,0,131,3.8,4.9,99,99,99,999,1013,26.1,26.3,21.7,99,99
2017,3,30,20,10,127,3.8,4.8,99,99,99,999,1013,26,26.3,21.8,99,99
2017,3,30,20,20,131,3.9,5.1,99,99,99,999,1013,26,26.2,21.7,99,99
2017,3,30,20,30,128,3.8,4.8,99,99,99,999,1013,26,26.2,21.6,99,99
2017,3,30,20,40,133,3.8,4.9,2.19,17.39,9.92,29,1012.9,26.1,26.2,21.8,99,99
2017,3,30,20,50,121,4,4.9,99,99,99,999,1012.9,26,26.2,21.7,99,99
2017,3,30,21,0,125,3.9,4.9,99,99,99,999,1013,26,26.2,21.5,99,99
2017,3,30,21,10,122,4,5.1,99,99,99,999,1013,26,26.2,21.5,99,99
2017,3,30,21,20,117,3.8,4.6,99,99,99,999,1013.1,25.9,26.2,21.2,99,99
2017,3,30,21,30,114,3.7,4.5,99,99,99,999,1013.1,25.9,26.2,21.5,99,99
2017,3,30,21,40,117,3.4,4.6,2.5,17.39,10.55,41,1013.3,25.8,26.1,21.4,99,99
2017,3,30,21,50,119,3.3,4.1,99,99,99,999,1013.3,25.8,26.1,21.5,99,99
2017,3,30,22,0,105,3.2,3.8,99,99,99,999,1013.5,25.7,26.1,21.3,99,99
2017,3,30,22,10,109,2.9,4.3,99,99,99,999,1013.6,25.7,26.1,21.4,99,99
2017,3,30,22,20,103,3,3.7,99,99,99,999,1013.7,25.7,26.1,21.4,99,99
2017,3,30,22,30,98,3.2,4.6,99,99,99,999,1013.7,25.7,26.1,21.2,99,99
2017,3,30,22,40,94,3.3,4.1,1.89,16,8.85,42,1013.8,25.7,26.1,21.2,99,99
2017,3,30,22,50,105,3.1,4,99,99,99,999,1013.9,25.7,26.1,21.3,99,99
2017,3,30,23,0,100,3.1,4.1,99,99,99,999,1014.1,25.7,26.1,21.3,99,99
2017,3,30,23,10,99,3,4,99,99,99,999,1014.1,25.7,26.1,21.3,99,99
2017,3,30,23,20,100,3.3,4.5,99,99,99,999,1014.2,25.7,26,21.4,99,99
2017,3,30,23,30,94,3.2,4,99,99,99,999,1014.3,25.7,26,21.3,99,99
2017,3,30,23,40,96,3.3,4.1,1.87,16,8.81,39,1014.5,25.7,26,21.2,99,99
2017,3,30,23,50,94,3.4,4.1,99,99,99,999,1014.6,25.7,26,21.3,99,99
2017,3,31,0,0,88,3.3,4.5,99,99,99,999,1014.6,25.7,26,21.4,99,99
2017,3,31,0,10,88,3.2,4.4,99,99,99,999,1014.6,25.7,26,21.4,99,99
2017,3,31,0,20,84,3.1,4,99,99,99,999,1014.7,25.6,26,21.3,99,99
2017,3,31,0,30,77,3.2,4.2,99,99,99,999,1014.9,25.6,26,21.1,99,99
2017,3,31,0,40,74,3.3,4.8,1.92,16,8.81,45,1014.9,25.7,26,20.9,99,99
2017,3,31,0,50,71,3.3,4.3,99,99,99,999,1014.9,25.7,26,20.9,99,99
2017,3,31,1,0,68,3.4,4.4,99,99,99,999,1015,25.7,26,21,99,99
2017,3,31,1,10,78,3.5,4.5,99,99,99,999,1015,25.7,26,21.2,99,99
2017,3,31,1,20,75,3.4,4.5,99,99,99,999,1015,25.6,26,21.4,99,99
2017,3,31,1,30,77,3.5,4.4,99,99,99,999,1015.1,25.5,26,21.5,99,99
2017,3,31,1,40,69,3.4,4.8,1.9,16,9.04,37,1015.2,25.5,26,21.5,99,99
2017,3,31,1,50,64,3.3,4.5,99,99,99,999,1015.4,25.5,26,21.7,99,99
2017,3,31,2,0,68,3,4.5,99,99,99,999,1015.4,25.5,26,21.8,99,99
2017,3,31,2,10,76,3.4,4.6,99,99,99,999,1015.4,25.4,26,21.7,99,99
2017,3,31,2,20,74,3.6,4.5,99,99,99,999,1015.4,25.4,26,21.2,99,99
2017,3,31,2,30,69,3.8,4.8,99,99,99,999,1015.5,25.5,26,21,99,99
2017,3,31,2,40,69,3.9,5,1.98,16,9.59,41,1015.5,25.5,26,21.1,99,99
2017,3,31,2,50,71,3.9,4.9,99,99,99,999,1015.3,25.5,26,21.3,99,99
2017,3,31,3,0,78,4,5,99,99,99,999,1015.2,25.5,26,21.4,99,99
2017,3,31,3,10,74,3.9,5.1,99,99,99,999,1015.1,25.4,25.9,21.4,99,99
2017,3,31,3,20,69,3.8,5.3,99,99,99,999,1015.2,25.4,25.9,21.3,99,99
2017,3,31,3,30,67,3.8,5,99,99,99,999,1015.2,25.4,25.9,21.3,99,99
2017,3,31,3,40,66,3.6,4.9,1.86,16,9.31,35,1015.1,25.4,25.9,21.5,99,99
2017,3,31,3,50,59,3.8,5,99,99,99,999,1015,25.4,25.9,21.6,99,99
2017,3,31,4,0,64,4,5.4,99,99,99,999,1014.8,25.4,25.9,21.7,99,99
2017,3,31,4,10,67,4.1,5.6,99,99,99,999,1014.8,25.3,25.9,21.6,99,99
2017,3,31,4,20,64,4.2,5.3,99,99,99,999,1014.6,25.4,25.9,21.6,99,99
2017,3,31,4,30,62,4,5.2,99,99,99,999,1014.6,25.3,25.9,21.4,99,99
2017,3,31,4,40,66,4.1,5.4,1.94,16,9.69,29,1014.5,25.3,25.9,21.3,99,99
2017,3,31,4,50,67,4.2,5.3,99,99,99,999,1014.4,25.3,25.9,21.4,99,99
2017,3,31,5,0,72,4.3,5.5,99,99,99,999,1014.3,25.3,25.9,21.4,99,99
2017,3,31,5,10,68,4.6,5.9,99,99,99,999,1014.2,25.3,25.9,21.3,99,99
2017,3,31,5,20,67,4.7,6,99,99,99,999,1014.1,25.3,25.9,21.5,99,99
2017,3,31,5,30,74,5.2,6.4,99,99,99,999,1014.1,25.2,25.9,21.4,99,99
2017,3,31,5,40,76,4.8,6,1.83,16,8.93,43,1014.1,25.3,25.9,21.3,99,99
2017,3,31,5,50,72,4.7,6.2,99,99,99,999,1014.1,25.3,25.9,21.4,99,99
2017,3,31,6,0,76,4.8,6,99,99,99,999,1014.2,25.2,25.9,21.1,99,99
2017,3,31,6,10,81,4.7,5.9,99,99,99,999,1014.1,25.3,25.9,21,99,99
2017,3,31,6,20,77,4.8,5.9,99,99,99,999,1014.1,25.3,25.9,21,99,99
2017,3,31,6,30,82,5,6.3,99,99,99,999,1014.1,25.3,25.9,21.1,99,99
2017,3,31,6,40,77,4.5,6.1,1.74,16,8.63,29,1014,25.2,25.9,21.2,99,99
2017,3,31,6,50,72,5,6.5,99,99,99,999,1014,25.2,25.9,21.1,99,99
2017,3,31,7,0,72,4.7,5.8,99,99,99,999,1014.1,25.3,25.9,21.4,99,99
2017,3,31,7,10,87,5.1,6.9,99,99,99,999,1014,25.3,25.9,21.3,99,99
2017,3,31,7,20,84,5.5,6.6,99,99,99,999,1014,25.3,25.9,21.3,99,99
2017,3,31,7,30,88,5.2,6.8,99,99,99,999,1014.1,25.3,25.9,21.3,99,99
2017,3,31,7,40,90,5,6.5,1.83,16,8.84,37,1014.2,25.3,25.9,21.3,99,99
2017,3,31,7,50,86,5.2,6.7,99,99,99,999,1014.3,25.3,25.9,20.9,99,99
2017,3,31,8,0,84,5,6.1,99,99,99,999,1014.5,25.3,25.9,21,99,99
2017,3,31,8,10,81,5.4,6.6,99,99,99,999,1014.5,25.3,25.9,21,99,99
2017,3,31,8,20,75,5.3,6.6,99,99,99,999,1014.6,25.3,25.9,20.6,99,99
2017,3,31,8,30,74,5.1,6.4,99,99,99,999,1014.7,25.3,25.9,20.8,99,99
2017,3,31,8,40,72,5.1,6.2,1.45,16,7.61,17,1014.8,25.3,25.9,21,99,99
2017,3,31,8,50,72,5.1,6.5,99,99,99,999,1014.9,25.3,25.9,20.9,99,99
2017,3,31,9,0,72,5.1,6.1,99,99,99,999,1014.9,25.3,25.9,21.1,99,99
2017,3,31,9,10,71,5.2,6.3,99,99,99,999,1014.9,25.3,25.9,21,99,99
2017,3,31,9,20,71,5.2,6.3,99,99,99,999,1014.9,25.3,25.9,20.7,99,99
2017,3,31,9,30,71,5.1,6.3,99,99,99,999,1015,25.3,25.9,20.8,99,99
2017,3,31,9,40,68,5.1,6.3,1.61,16,7.86,34,1015.1,25.4,25.9,20.9,99,99
2017,3,31,9,50,69,5.4,6.5,99,99,99,999,1015.2,25.4,25.9,21.2,99,99
2017,3,31,10,0,67,5.4,6.5,99,99,99,999,1015.3,25.4,25.9,21.2,99,99
